time,Ph_Sensor,ORP_Sensor,CT_Sensor,TDS_Sensor,NH_Sensor,DO_Sensor,TR_Sensor,BOD_Sensor,COD_Sensor,
2025-03-18 13:30:28.019	,8.304,0.9718,0.0683,-0.1181,2.750,6.750,76.215,1385.649,554.260
2025-03-18 14:00:28.019	,8.345,0.9718,0.0735,-0.1142,2.717,6.751,78.314,1395.360,558.144
2025-03-18 14:30:28.019	,8.335,0.9718,0.0742,-0.1127,2.715,6.756,93.603,1373.932,549.573
2025-03-18 15:30:28.019	,8.379,0.9718,0.0775,-0.1107,2.696,6.722,82.186,1394.733,557.893
2025-03-18 16:00:28.019	,8.284,0.9718,0.0804,,2.698,6.751,73.401,1382.817,553.127
2025-03-18 16:30:28.019	,8.307,0.9718,0.0807,-0.1078,2.779,6.694,55.169,1387.055,554.822
2025-03-18 17:00:28.019	,8.325,0.9718,0.0809,-0.1093,2.692,6.666,51.071,1389.587,555.835
2025-03-18 17:30:28.019	,8.307,0.9718,0.0820,-0.1062,2.667,6.675,63.477,1396.180,558.472
2025-03-18 18:00:28.019	,8.330,0.9718,0.0830,-0.1069,2.661,6.688,70.088,1389.151,555.660
2025-03-18 18:30:28.019	,8.324,0.9718,0.0831,-0.1066,2.660,6.661,70.700,1388.190,555.276
2025-03-18 19:00:28.019	,8.340,0.9718,0.0820,-0.1071,2.652,6.621,51.721,1383.242,553.297
2025-03-18 19:30:28.019	,8.330,0.9718,,-0.1085,2.649,6.623,49.798,1379.515,551.806
2025-03-18 20:00:28.019	,8.337,0.9718,0.0806,-0.1079,2.650,6.615,60.776,1390.756,556.302
2025-03-18 20:30:28.019	,8.333,0.9718,0.0796,-0.1087,2.640,6.634,56.393,1395.038,558.015
2025-03-18 21:00:28.019	,8.288,0.9718,0.0795,-0.1098,2.628,6.605,82.453,1388.288,555.315
2025-03-18 21:30:28.019	,8.307,0.9718,0.0785,-0.1089,2.635,6.625,56.504,1395.768,558.307
2025-03-18 22:00:28.019	,8.310,0.9718,0.0782,-0.1100,2.633,6.598,81.124,1393.179,557.272
2025-03-18 22:30:28.019	,8.345,0.9718,0.0791,-0.1100,2.628,6.595,68.728,1394.207,557.683
2025-03-18 23:00:28.019	,8.311,0.9718,0.0781,-0.1117,2.636,6.589,62.230,1386.616,554.646
2025-03-18 23:30:28.019	,8.300,0.9718,0.0765,-0.1088,2.616,6.599,80.122,1399.718,559.887
2025-03-19 00:00:28.019	,8.307,0.9718,0.0769,-0.1108,2.634,6.584,70.455,1393.376,557.351
2025-03-19 00:30:28.019	,8.321,0.9718,0.0755,-0.1114,2.633,6.587,72.349,1393.819,557.527
2025-03-19 01:00:28.019	,8.339,0.9718,0.0734,-0.1120,2.617,6.598,68.759,1400.323,560.129
2025-03-19 01:30:28.019	,8.316,0.9718,0.0722,-0.1146,2.605,6.639,39.447,1416.785,566.714
2025-03-19 09:52:21.024	,8.379,0.9718,0.0581,-0.1232,2.580,6.635,75.431,1376.473,550.589
2025-03-19 10:22:21.024	,8.338,0.9718,0.0604,-0.1208,2.586,6.659,128.850,1377.958,551.183
2025-03-19 10:52:21.024	,8.374,0.9718,0.0631,-0.1185,2.581,6.633,111.109,1388.678,555.471
2025-03-19 11:22:21.024	,8.400,0.9718,0.0671,-0.1170,2.579,6.641,126.529,1387.541,555.016
2025-03-19 11:52:21.024	,8.335,0.9718,0.0683,-0.1168,2.582,6.632,101.294,1391.193,556.477
2025-03-19 12:22:21.024	,8.388,0.9718,0.0718,-0.1141,2.581,6.679,137.043,1391.839,556.736
2025-03-19 12:52:21.024	,8.425,0.9718,0.0732,-0.1144,2.553,6.646,146.720,1394.907,557.963
2025-03-19 13:22:21.024	,8.377,0.9718,0.0737,-0.1133,2.584,6.675,140.061,1396.265,558.506
2025-03-19 13:52:21.024	,8.381,0.9718,0.0745,-0.1123,2.590,6.670,74.090,1410.380,564.152
2025-03-19 14:22:21.024	,8.397,0.9718,0.0748,-0.1106,2.580,6.644,138.894,1380.231,552.093
2025-03-19 14:52:21.024	,8.392,0.9718,0.0762,-0.1113,2.602,6.665,106.552,1391.219,556.488
2025-03-19 15:22:21.024	,8.390,0.9718,0.0747,-0.1120,2.590,6.679,128.510,1390.160,556.064
2025-03-19 15:52:21.024	,8.363,0.9718,0.0757,-0.1110,2.586,6.642,138.244,1400.069,560.028
2025-03-19 16:22:21.024	,8.368,0.9718,0.0745,-0.1090,2.573,6.691,97.136,1380.513,552.205
2025-03-19 16:52:21.024	,8.399,0.9718,0.0756,-0.1106,2.581,6.669,148.427,1392.665,557.066
2025-03-19 17:22:21.024	,8.380,0.9718,0.0765,-0.1101,2.584,6.650,160.308,1386.248,554.499
2025-03-19 17:52:21.024	,8.355,0.9718,0.0773,-0.1098,2.573,6.674,137.471,1379.503,551.801
2025-03-19 18:22:21.024	,8.374,0.9718,0.0785,-0.1094,2.577,6.615,177.204,1379.580,551.832
2025-03-19 18:52:21.024	,8.370,0.9718,0.0783,-0.1090,4.293,6.589,109.724,1384.052,553.621
2025-03-19 19:22:21.024	,8.361,0.9718,0.0788,-0.1083,2.568,6.584,142.708,1391.276,556.510
2025-03-19 19:52:21.024	,8.362,0.9718,0.0800,-0.1088,2.568,6.581,145.691,1379.830,551.932
2025-03-19 20:22:21.024	,8.383,0.9718,0.0805,-0.1083,2.580,6.588,149.726,1375.081,550.033
2025-03-19 20:52:21.024	,8.382,0.9718,0.0793,-0.1085,2.568,6.574,183.651,1392.744,557.098
2025-03-19 21:22:21.024	,8.367,0.9718,0.0787,-0.1074,2.580,6.561,174.400,1388.853,555.541
2025-03-19 21:52:21.024	,8.363,0.9718,0.0789,-0.1086,2.586,6.579,130.218,1372.377,548.951
2025-03-19 22:22:21.024	,8.315,0.9718,0.0798,-0.1092,2.597,6.566,232.769,1367.581,547.032
2025-03-19 22:52:21.024	,8.367,0.9718,0.0801,-0.1079,2.592,6.560,251.004,1414.180,565.672
2025-03-19 23:22:21.024	,8.326,0.9718,0.0777,-0.1090,2.599,6.567,166.515,1378.547,551.419
2025-03-19 23:52:21.024	,8.352,0.9718,0.0776,-0.1087,2.613,6.568,207.082,1377.233,550.893
2025-03-20 00:22:21.024	,8.342,0.9718,,-0.1102,2.618,6.566,236.254,1399.616,559.846
2025-03-20 00:52:21.024	,8.340,0.9718,0.0729,-0.1107,2.622,6.558,233.788,1393.631,557.452
2025-03-20 09:26:07.475	,8.374,0.9718,0.0526,-0.1270,2.556,6.587,245.878,1387.397,554.959
2025-03-20 09:56:07.475	,8.375,0.9718,0.0542,-0.1270,2.557,6.624,220.977,1410.414,564.166
2025-03-20 10:26:07.475	,8.366,0.9718,0.0522,-0.1255,2.539,6.666,237.308,1395.594,558.237
2025-03-20 10:56:07.475	,8.412,0.9718,0.0535,-0.1259,2.535,6.698,214.626,1419.299,567.720
2025-03-20 11:26:07.475	,8.391,0.9718,0.0546,-0.1251,2.525,6.669,258.049,1394.860,557.944
2025-03-20 11:56:07.475	,8.374,0.9718,0.0564,-0.1251,2.493,6.698,247.293,1396.313,558.525
2025-03-20 12:26:07.475	,8.409,0.9718,0.0586,,2.529,6.712,284.457,1411.064,564.426
2025-03-20 12:56:07.475	,8.445,0.9718,0.0607,-0.1208,2.563,6.683,211.515,1393.725,557.490
2025-03-20 13:26:07.475	,8.444,0.9718,0.0606,-0.1211,2.565,6.694,251.177,1389.845,555.938
2025-03-20 13:56:07.475	,8.431,0.9718,0.0584,-0.1201,2.554,6.711,304.820,1394.619,557.848
2025-03-20 14:26:07.475	,8.452,0.9718,0.0645,-0.1194,2.540,6.727,263.863,1397.292,558.917
2025-03-20 14:56:07.475	,8.438,0.9718,,-0.1178,2.542,6.727,284.996,1401.614,560.646
2025-03-20 15:26:07.475	,8.433,0.9718,0.0671,-0.1185,2.535,6.711,198.665,1385.038,554.015
2025-03-20 15:56:07.475	,8.473,0.9718,0.0668,-0.1176,2.552,6.728,279.086,1413.181,565.272
2025-03-20 16:26:07.475	,8.463,0.9718,,-0.1158,2.553,6.704,267.672,1383.029,553.212
2025-03-20 16:56:07.475	,8.431,0.9718,0.0683,-0.1158,2.552,6.710,274.328,1393.597,557.439
2025-03-20 17:56:07.475	,8.412,0.9718,0.0692,-0.1162,2.553,6.710,235.515,1404.163,561.665
2025-03-20 18:26:07.475	,8.425,0.9718,,-0.1181,2.529,6.681,298.886,1400.252,560.101
2025-03-20 18:56:07.475	,8.409,0.9718,0.0691,-0.1181,2.526,6.678,271.137,1399.099,559.640
2025-03-20 19:26:07.475	,8.393,0.9718,0.0681,-0.1158,2.519,6.689,239.806,1409.436,563.775
2025-03-20 19:56:07.475	,8.459,0.9718,0.0691,-0.1165,2.517,6.688,296.949,1399.960,559.984
2025-03-20 20:26:07.475	,8.427,0.9718,0.0693,-0.1124,2.515,6.698,313.463,1404.984,561.994
2025-03-20 20:56:07.475	,8.434,0.9718,0.0675,-0.1149,2.518,6.640,330.010,1393.634,557.453
2025-03-20 21:26:07.475	,8.433,0.9718,,-0.1152,2.512,6.670,254.082,1407.547,563.019
2025-03-20 21:56:07.475	,8.444,0.9718,,-0.1152,2.507,6.651,260.030,1405.951,562.380
2025-03-20 22:26:07.475	,8.432,0.9718,0.0691,-0.1155,2.493,6.609,212.853,1408.456,563.382
2025-03-21 09:33:27.028	,8.434,0.9718,0.0530,-0.1258,2.513,6.603,298.777,1392.698,557.079
2025-03-21 10:03:27.028	,8.458,0.9718,0.0519,-0.1262,2.525,6.642,335.841,1381.810,552.724
2025-03-21 10:33:27.028	,8.442,0.9718,0.0546,-0.1256,2.523,6.658,271.326,1411.878,564.751
2025-03-21 11:03:27.028	,8.468,0.9718,0.0549,-0.1242,2.526,6.679,359.850,1380.256,552.103
2025-03-21 11:33:27.028	,8.445,0.9718,0.0538,-0.1254,2.515,6.682,339.583,1397.192,558.877
2025-03-21 12:03:27.028	,8.476,0.9718,0.0542,-0.1246,2.550,6.666,375.265,1388.551,555.420
2025-03-21 12:33:27.028	,8.453,0.9718,0.0526,,2.552,6.692,385.703,1404.274,561.709
2025-03-21 13:03:27.028	,8.459,0.9718,0.0538,-0.1251,2.552,6.709,323.222,1391.478,556.591
2025-03-21 13:33:27.028	,8.453,0.9718,0.0553,-0.1249,3.163,6.692,357.376,1403.201,561.280
2025-03-21 14:03:27.028	,8.494,0.9718,,-0.1241,2.561,6.732,382.581,1396.720,558.688
2025-03-21 14:33:27.028	,8.469,0.9718,0.0560,-0.1249,2.536,6.731,368.464,1406.822,562.729
2025-03-21 15:03:27.028	,8.471,0.9718,0.0562,-0.1225,2.543,6.745,361.882,1387.151,554.860
2025-03-21 15:33:27.028	,8.476,0.9718,0.0582,-0.1235,2.536,6.747,361.515,1387.424,554.970
2025-03-21 16:03:27.028	,8.451,0.9718,0.0583,-0.1233,2.533,6.738,359.842,1389.327,555.731
2025-03-21 16:33:27.028	,8.474,0.9718,0.0586,-0.1225,2.521,6.749,402.932,1411.510,564.604
2025-03-21 17:03:27.028	,8.462,0.9718,0.0584,-0.1222,2.524,6.786,340.428,1399.017,559.607
2025-03-21 17:33:27.028	,8.457,0.9718,0.0582,-0.1237,2.513,6.723,368.667,1408.603,563.441
2025-03-21 18:03:27.028	,8.451,0.9718,0.0568,-0.1237,2.521,6.726,382.191,1402.896,561.159
2025-03-21 18:33:27.028	,8.450,0.9718,0.0569,-0.1220,2.525,6.741,364.966,1411.904,564.762
2025-03-21 19:03:27.028	,8.485,0.9718,0.0555,,2.530,6.717,371.228,1414.143,565.657
2025-03-22 08:58:13.992	,8.469,0.9718,0.0436,-0.1310,2.529,6.512,481.208,1391.276,556.510
2025-03-22 09:28:13.992	,8.446,0.9718,0.0441,-0.1317,2.526,6.560,512.945,1399.596,559.838
2025-03-22 09:58:13.992	,8.447,0.9718,0.0451,-0.1312,2.519,6.574,506.592,1417.250,566.900
2025-03-22 10:28:13.992	,8.508,0.9718,0.0471,-0.1301,2.516,6.567,445.973,1396.788,558.715
2025-03-22 10:58:13.992	,8.446,0.9718,0.0480,-0.1305,2.520,6.593,496.450,1388.682,555.473
2025-03-22 11:28:13.992	,8.469,0.9718,0.0488,-0.1292,2.525,6.608,500.227,1400.736,560.294
2025-03-22 11:58:13.992	,8.490,0.9718,0.0515,-0.1266,2.518,6.591,485.436,1398.249,559.299
2025-03-22 12:28:13.992	,8.517,0.9718,0.0523,-0.1252,2.525,6.604,504.208,1400.237,560.095
2025-03-22 12:58:13.992	,8.502,0.9718,0.0532,-0.1263,2.528,6.592,520.653,1391.563,556.625
2025-03-22 13:28:13.992	,8.499,0.9718,0.0502,-0.1268,2.572,6.571,506.603,1398.868,559.547
2025-03-22 13:58:13.992	,8.515,0.9718,0.0521,-0.1250,2.563,6.601,512.120,1382.951,553.180
2025-03-22 14:28:13.992	,8.508,0.9718,0.0564,-0.1242,2.559,6.585,547.060,1392.346,556.938
2025-03-22 14:58:13.992	,8.507,0.9718,0.0584,-0.1226,2.559,6.612,461.371,1390.064,556.025
2025-03-22 15:58:13.992	,8.516,0.9718,0.0583,-0.1224,2.565,6.584,426.116,,
2025-03-22 16:28:13.992	,8.486,0.9718,0.0582,-0.1228,2.560,6.610,531.300,,
2025-03-22 16:58:13.992	,8.440,0.9718,0.0577,-0.1220,2.567,6.612,488.560,,
2025-03-22 17:28:13.992	,8.428,0.9718,0.0578,-0.1227,2.556,6.587,500.270,,
2025-03-22 17:58:13.992	,8.441,0.9718,0.0583,-0.1229,2.562,6.552,524.494,,
2025-03-22 18:28:13.992	,8.466,0.9718,0.0559,-0.1233,2.587,6.558,508.659,,
2025-03-22 18:58:13.992	,8.448,0.9718,0.0555,-0.1240,2.584,6.580,514.778,,
2025-03-22 19:28:13.992	,8.438,0.9718,0.0563,-0.1241,2.590,6.550,500.255,,
2025-03-23 09:54:03.979	,8.495,0.9718,0.0437,-0.1328,2.622,6.379,523.723,1016.763,406.705
2025-03-23 10:24:03.979	,8.480,0.9718,0.0453,-0.1330,2.635,6.382,602.594,1394.397,557.759
2025-03-23 10:54:03.979	,8.470,0.9718,0.0442,-0.1322,2.629,6.408,553.759,1384.419,553.768
2025-03-23 11:24:03.979	,8.504,0.9718,,-0.1307,2.626,6.377,553.438,1381.722,552.689
2025-03-23 11:54:03.979	,8.505,0.9718,,-0.1309,2.620,6.352,569.779,1404.922,561.969
2025-03-23 12:24:03.979	,8.531,0.9718,,-0.1294,2.619,6.417,577.611,1412.226,564.890
2025-03-23 12:54:03.979	,8.482,0.9718,0.0492,-0.1290,2.608,6.384,571.475,1398.096,559.239
2025-03-23 13:24:03.979	,8.506,0.9718,0.0500,,2.612,6.428,474.630,1393.025,557.210
2025-03-23 13:54:03.979	,8.508,0.9718,0.0487,,2.598,6.366,566.678,1401.589,560.635
2025-03-23 14:24:03.979	,8.519,0.9718,0.0503,-0.1278,2.609,6.441,596.013,1393.510,557.404
2025-03-23 14:54:03.979	,8.538,0.9718,0.0509,-0.1277,2.617,6.439,576.834,1386.216,554.486
2025-03-23 15:24:03.979	,8.521,0.9718,0.0515,-0.1273,2.604,6.243,566.599,1408.426,563.370
2025-03-23 15:54:03.979	,8.479,0.9718,0.0518,-0.1281,2.611,6.222,530.637,1390.975,556.390
2025-03-23 16:24:03.979	,8.496,0.9718,0.0515,-0.1271,2.618,6.346,561.182,1385.459,554.183
2025-03-23 16:54:03.979	,8.451,0.9718,0.0522,-0.1279,2.612,6.391,574.858,1390.288,556.115
2025-03-23 17:24:03.979	,8.463,0.9718,0.0518,,2.604,6.346,544.142,1394.200,557.680
2025-03-23 17:54:03.979	,8.409,0.9718,0.0533,-0.1261,2.588,6.379,510.063,1393.031,557.212
2025-03-23 18:24:03.979	,8.449,0.9718,0.0530,-0.1265,2.592,6.384,513.974,1408.635,563.454
2025-03-24 08:37:28.966	,8.449,0.9718,0.0340,-0.1392,2.714,6.782,167.463,1388.120,555.248
2025-03-24 09:07:28.966	,8.471,0.9718,0.0360,-0.1379,2.727,6.793,174.688,1375.854,550.341
2025-03-24 09:37:28.966	,8.477,0.9718,0.0391,-0.1367,2.717,6.810,384.266,1378.921,551.568
2025-03-24 10:07:28.966	,8.432,0.9718,0.0396,-0.1356,2.726,6.804,362.149,1391.554,556.622
2025-03-24 10:37:28.966	,8.497,0.9718,0.0425,-0.1353,2.720,6.785,307.386,1394.911,557.965
2025-03-24 11:07:28.966	,8.459,0.9718,0.0451,-0.1317,2.717,6.820,250.062,1383.818,553.527
2025-03-24 11:37:28.966	,8.467,0.9718,0.0497,-0.1302,2.767,6.800,369.606,1382.967,553.187
2025-03-24 12:07:28.966	,8.460,0.9718,,-0.1304,2.771,6.789,212.634,1387.539,555.016
2025-03-24 12:37:28.966	,8.477,0.9718,,-0.1282,2.786,6.790,326.117,1388.130,555.252
2025-03-24 13:07:28.966	,8.406,0.9718,0.0543,-0.1262,2.792,6.780,316.853,1365.814,546.326
2025-03-24 13:37:28.966	,8.395,0.9718,0.0566,-0.1241,2.790,6.799,376.053,1395.115,558.046
2025-03-24 14:07:28.966	,8.327,0.9718,0.0603,-0.1215,2.776,6.790,247.304,1382.973,553.189
2025-03-24 14:37:28.966	,8.314,0.9718,0.0647,-0.1205,2.783,6.754,240.370,1405.412,562.165
2025-03-24 15:07:28.966	,8.290,0.9718,,-0.1195,2.786,6.764,231.560,1380.481,552.193
2025-03-24 15:37:28.966	,8.237,0.9718,,-0.1188,2.802,6.754,117.844,1367.536,547.014
2025-03-24 16:07:28.966	,8.263,0.9718,0.0693,-0.1180,2.809,6.728,345.179,1406.929,562.772
2025-03-24 16:37:28.966	,8.279,0.9718,0.0711,-0.1177,2.801,6.717,275.007,1407.401,562.960
2025-03-24 17:07:28.966	,8.216,0.9718,0.0685,-0.1183,2.827,6.721,321.997,1370.806,548.323
2025-03-24 17:37:28.966	,8.326,0.9718,0.0705,-0.1168,2.823,6.717,340.709,1367.183,546.873
2025-03-24 18:07:28.966	,8.241,0.9718,0.0712,-0.1168,2.840,6.711,307.227,1377.273,550.909
2025-03-24 18:37:28.966	,8.283,0.9718,0.0702,-0.1167,2.835,6.695,196.185,1383.437,553.375
2025-03-24 19:07:28.966	,8.289,0.9718,0.0731,-0.1160,2.865,6.666,234.188,1387.528,555.011
2025-03-24 19:37:28.966	,8.351,0.9718,,-0.1152,2.842,6.664,356.157,1386.807,554.723
2025-03-24 20:07:28.966	,8.326,0.9718,0.0707,-0.1162,2.862,6.650,255.373,1394.687,557.875
2025-03-24 20:37:28.966	,8.285,0.9718,,-0.1150,2.877,6.637,134.117,1389.679,555.872
2025-03-24 21:07:28.966	,8.317,0.9718,0.0730,-0.1149,2.876,6.629,46.696,1375.277,550.111
2025-03-24 21:37:28.966	,8.347,0.9718,0.0707,-0.1157,2.932,6.599,238.713,1363.197,545.279
2025-03-24 22:07:28.966	,8.340,0.9718,0.0719,-0.1147,2.970,6.604,251.020,1381.831,552.732
2025-03-24 22:37:28.966	,8.355,0.9718,0.0711,-0.1151,2.995,6.634,190.913,1364.200,545.680
2025-03-24 23:07:28.966	,8.332,0.9718,0.0692,,2.991,6.614,204.112,1373.764,549.505
2025-03-24 23:37:28.966	,8.355,0.9718,0.0680,-0.1168,3.029,6.628,140.371,1395.205,558.082
2025-03-25 00:07:28.966	,8.324,0.9718,0.0683,-0.1165,3.059,6.618,169.910,1387.948,555.179
2025-03-25 00:37:28.966	,8.292,0.9718,0.0683,-0.1169,3.092,6.608,139.680,1383.544,553.418
2025-03-25 01:07:28.966	,8.297,0.9718,0.0676,-0.1173,3.116,6.636,209.523,1422.194,568.878
2025-03-25 01:37:28.966	,8.357,0.9718,0.0669,-0.1169,3.136,6.638,296.952,1373.174,549.270
2025-03-25 02:07:28.966	,8.313,0.9718,0.0655,-0.1198,3.137,6.631,253.732,1388.936,555.575
2025-03-25 09:22:14.961	,8.327,0.9718,0.0534,-0.1273,3.090,6.571,259.083,1383.008,553.203
2025-03-25 09:52:14.961	,8.317,0.9718,0.0557,-0.1257,3.051,6.583,272.285,1368.184,547.274
2025-03-25 10:22:14.961	,8.359,0.9718,0.0573,-0.1247,3.042,6.637,264.487,1397.754,559.102
2025-03-25 10:52:14.961	,8.333,0.9718,0.0592,-0.1250,3.020,6.601,259.848,,
2025-03-25 11:22:14.961	,8.348,0.9718,0.0615,-0.1220,3.056,6.631,264.021,,
2025-03-25 11:52:14.961	,8.358,0.9718,0.0636,-0.1191,3.025,6.622,254.177,,
2025-03-25 12:22:14.961	,8.354,0.9718,0.0648,-0.1187,3.044,6.604,240.754,,
2025-03-25 13:22:14.961	,8.350,0.9718,0.0737,-0.1140,3.021,6.622,250.804,,
2025-03-25 13:52:14.961	,8.311,0.9718,0.0744,-0.1124,3.013,6.599,254.634,,
2025-03-25 14:22:14.961	,8.300,0.9718,0.0793,-0.1096,2.994,6.608,260.206,,
2025-03-25 14:52:14.961	,8.249,0.9718,0.0819,-0.1071,3.016,6.576,221.370,,
2025-03-25 15:22:14.961	,8.201,0.9718,0.0845,-0.1055,2.969,6.582,299.239,,
2025-03-25 15:52:14.961	,8.227,0.9718,0.0849,-0.1064,2.986,6.556,292.693,,
2025-03-25 16:22:14.961	,8.218,0.9718,0.0862,-0.1035,2.990,6.540,267.640,,
2025-03-25 16:52:14.961	,8.249,0.9718,0.0868,-0.1048,2.992,6.527,230.148,,
2025-03-25 17:22:14.961	,8.207,0.9718,0.0862,-0.1048,3.015,6.489,235.810,,
2025-03-25 17:52:14.961	,8.210,0.9718,,-0.1057,3.001,6.524,274.728,,
2025-03-25 18:22:14.961	,8.235,0.9718,0.0860,-0.1077,3.001,6.491,220.540,,
2025-03-25 18:52:14.961	,8.206,0.9718,0.0849,-0.1059,2.999,6.459,291.486,,
2025-03-25 19:22:14.961	,8.246,0.9718,0.0836,-0.1071,3.009,6.444,247.283,,
2025-03-25 19:52:14.961	,8.269,0.9718,0.0833,-0.1051,3.025,6.416,232.902,,
2025-03-25 20:22:14.961	,8.248,0.9718,,-0.1066,3.001,6.398,256.063,,
2025-03-25 20:52:14.961	,8.263,0.9718,0.0833,-0.1073,3.004,6.395,270.378,,
2025-03-25 21:22:14.961	,8.258,0.9718,0.0821,-0.1069,3.005,6.373,206.946,,
2025-03-25 21:52:14.961	,8.296,0.9718,0.0822,-0.1068,2.985,6.358,276.210,,
2025-03-25 22:22:14.961	,8.295,0.9718,0.0836,-0.1061,2.987,6.357,265.981,,
2025-03-25 22:52:14.961	,8.295,0.9718,0.0841,-0.1069,2.995,6.324,283.590,,
2025-03-25 23:22:14.961	,8.316,0.9718,0.0826,-0.1068,2.872,6.358,263.521,,
2025-03-25 23:52:14.961	,8.275,0.9718,0.0832,-0.1072,2.869,6.368,268.303,,
2025-03-26 00:22:14.961	,8.320,0.9718,0.0809,-0.1063,2.876,6.374,205.268,,
2025-03-26 00:52:14.961	,8.330,0.9718,0.0803,-0.1122,2.884,6.357,261.960,,
2025-03-26 01:22:14.961	,8.314,0.9718,,-0.1091,2.888,6.347,251.312,,
2025-03-26 09:06:57.970	,8.271,0.9718,0.0664,-0.1160,3.024,6.396,231.897,1372.870,549.148
2025-03-26 09:36:57.970	,8.392,0.9718,0.0694,-0.1149,3.099,6.402,253.549,1376.683,550.673
2025-03-26 10:06:57.970	,8.381,0.9718,0.0694,,3.098,6.407,217.447,1375.964,550.385
2025-03-26 10:36:57.970	,8.395,0.9718,0.0740,-0.1133,3.260,6.387,217.259,1376.444,550.578
2025-03-26 11:06:57.970	,8.408,0.9718,0.0770,-0.1056,3.244,6.358,286.702,1378.062,551.225
2025-03-26 11:36:57.970	,8.403,0.9718,0.0797,-0.1086,3.235,6.330,220.469,,
2025-03-26 12:06:57.970	,8.366,0.9718,0.0848,-0.1047,3.231,6.354,241.311,,
2025-03-26 12:36:57.970	,8.362,0.9718,0.0872,-0.1025,3.228,6.321,184.144,,
2025-03-26 13:06:57.970	,8.318,0.9718,0.0909,-0.1001,3.249,6.312,275.940,,
2025-03-26 13:36:57.970	,8.305,0.9718,0.0940,-0.0992,3.242,6.288,212.163,,
2025-03-26 14:06:57.970	,8.280,0.9718,0.0946,-0.0970,3.225,6.277,227.116,,
2025-03-26 14:36:57.970	,8.237,0.9718,0.0989,-0.0960,3.257,6.277,229.612,,
2025-03-26 15:06:57.970	,8.232,0.9718,0.0994,-0.0955,3.250,6.235,238.538,,
2025-03-26 15:36:57.970	,8.234,0.9718,0.1014,-0.0935,3.254,6.273,216.350,,
2025-03-26 16:06:57.970	,8.210,0.9718,0.1024,-0.0936,3.257,6.210,194.576,,
2025-03-26 16:36:57.970	,8.227,0.9718,,-0.0930,3.258,6.088,211.078,,
2025-03-26 17:06:57.970	,8.223,0.9718,0.1041,-0.0920,3.253,6.179,215.197,,
2025-03-26 17:36:57.970	,8.195,0.9718,0.1053,-0.0922,3.251,6.182,245.833,,
2025-03-26 18:06:57.970	,8.235,0.9718,0.1047,-0.0916,3.255,6.178,145.396,,
2025-03-26 18:36:57.970	,8.226,0.9718,0.1043,-0.0928,3.228,6.157,240.388,,
2025-03-26 19:06:57.970	,8.211,0.9718,0.1020,-0.0926,3.221,6.110,230.694,,
2025-03-26 19:36:57.970	,8.273,0.9718,0.1023,-0.0935,3.239,6.083,205.224,,
2025-03-26 20:06:57.970	,8.238,0.9718,0.1032,-0.0931,3.245,6.024,211.021,,
2025-03-26 20:36:57.970	,8.252,0.9718,0.1038,-0.0925,3.101,6.001,225.697,,
2025-03-26 21:06:57.970	,8.286,0.9718,0.1040,-0.0925,3.071,5.985,215.436,,
2025-03-26 21:36:57.970	,8.275,0.9718,0.1064,-0.0916,3.102,5.983,222.381,,
2025-03-26 22:06:57.970	,8.278,0.9718,0.1047,-0.0924,3.100,5.961,247.288,,
2025-03-26 22:36:57.970	,8.305,0.9718,0.1053,-0.0929,3.081,5.836,224.660,,
2025-03-26 23:06:57.970	,8.292,0.9718,0.1064,-0.0923,3.085,5.743,210.034,,
2025-03-26 23:36:57.970	,8.307,0.9718,0.1033,-0.0929,3.048,5.723,226.282,,
2025-03-27 00:06:57.970	,8.306,0.9718,0.1026,-0.0933,3.051,5.652,209.965,,
2025-03-27 00:36:57.970	,8.353,0.9718,0.1031,-0.0936,3.087,5.816,273.527,,
2025-03-27 01:06:57.970	,8.347,0.9718,,-0.0951,3.119,5.914,236.641,,
2025-03-27 01:36:57.970	,8.363,0.9718,0.0989,-0.0962,3.095,5.862,212.902,,
2025-03-27 02:06:57.970	,8.333,0.9718,,-0.0981,3.118,5.978,246.227,,
2025-03-27 02:36:57.970	,8.307,0.9718,,-0.0991,3.191,6.325,201.431,,
2025-03-27 03:06:57.970	,8.338,0.9718,0.0905,-0.1015,3.448,6.370,175.363,,
2025-03-27 03:36:57.970	,8.184,0.9718,0.0818,-0.1057,4.409,6.111,139.522,,
2025-03-27 09:21:20.615	,7.816,0.9718,0.0497,-0.1291,,,160.106,,
2025-03-27 09:51:20.615	,7.823,0.9718,0.0500,-0.1299,,,168.031,,
2025-03-27 10:21:20.615	,7.960,0.9718,0.0524,-0.1281,,,122.671,,
2025-03-27 10:51:20.615	,8.085,0.9718,0.0532,-0.1282,,,211.379,,
2025-03-27 11:21:20.615	,8.091,0.9718,0.0533,-0.1262,,,202.360,,
2025-03-27 11:51:20.615	,8.068,0.9718,0.0552,-0.1244,,,170.969,,
2025-03-27 12:21:20.615	,8.025,0.9718,0.0587,-0.1216,,,145.432,,
2025-03-27 12:51:20.615	,8.127,0.9718,0.0639,-0.1196,,,113.343,,
2025-03-27 13:21:20.615	,8.118,0.9718,0.0658,-0.1191,4.800,6.297,101.024,1400.903,560.361
2025-03-27 13:51:20.615	,8.113,0.9718,0.0688,-0.1151,4.875,6.327,92.155,1386.312,554.525
2025-03-27 14:21:20.615	,8.070,0.9718,0.0722,-0.1142,4.780,6.329,82.912,1394.679,557.872
